"NAME_FGENE","MODEL_LOC_ID","GOSLIM_ID","KEYWORD_CATEGORY","GOSLIM_TERM","ANNOTATED_BY","TAIR_ID"
"chrChr3_mRNA_1739_10959835","LOC_Os03g19480.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G02020"
"chrChr3_mRNA_1756_11048516","LOC_Os03g19650.3","GO:0009790","P","embryo development","IEA","TAIR:AT3G06430"
"chrChr3_mRNA_1533_9632806","LOC_Os03g17300.3","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G46290"
"chrChr3_mRNA_1598_10006432","LOC_Os03g17980.2","GO:0006950","P","response to stress","IEA","TAIR:AT3G01090"
"chrChr3_mRNA_1608_10105989","LOC_Os03g18110.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT5G58600"
"chrChr3_mRNA_1880_11939473","LOC_Os03g21030.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT3G04060"
"chrChr3_mRNA_799_4847241","LOC_Os03g09280.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G48150"
"chrChr3_mRNA_1657_10419833","LOC_Os03g18600.1","GO:0007165","P","signal transduction","IEA","TAIR:AT2G38310"
"chrChr3_mRNA_1663_10462507","LOC_Os03g18690.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G29040"
"chrChr3_mRNA_1966_12559702","LOC_Os03g21960.1","GO:0009991","P","response to extracellular stimulus","IEA","TAIR:AT3G08860"
"chrChr3_mRNA_1971_12599500","LOC_Os03g21990.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G15900"
"chrChr3_mRNA_1990_12713329","LOC_Os03g22170.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT3G14230"
"chrChr3_mRNA_1928_12315704","LOC_Os03g21550.2","GO:0009790","P","embryo development","IEA","TAIR:AT5G20920"
"chrChr3_mRNA_3878_26200938","LOC_Os03g46325.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT1G13980"
"chrChr3_mRNA_3890_26267248","LOC_Os03g46440.3","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT5G45110"
"chrChr3_mRNA_3868_26119970","LOC_Os03g46200.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G32020"
"chrChr3_mRNA_3650_24415884","LOC_Os03g43670.1","GO:0007165","P","signal transduction","IEA","TAIR:AT3G59420"
"chrChr3_mRNA_3542_23523560","LOC_Os03g42280.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT4G33280"
"chrChr3_mRNA_3730_25074703","LOC_Os03g44540.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT5G06510"
"chrChr3_mRNA_3737_25127263","LOC_Os03g44620.2","GO:0006950","P","response to stress","IEA","TAIR:AT3G44110"
"chrChr3_mRNA_3745_25197057","LOC_Os03g44710.2","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G08465"
"chrChr12_mRNA_339_1882578","LOC_Os03g44740.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G07990"
"chrChr3_mRNA_3660_24544511","LOC_Os03g43810.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G43010"
"chrChr1_mRNA_306_1770260","LOC_Os03g43930.2","GO:0009790","P","embryo development","IEA","TAIR:AT2G34710"
"chrChr1_mRNA_306_1770260","LOC_Os03g43930.2","GO:0009908","P","flower development","IEA","TAIR:AT2G34710"
"chrChr1_mRNA_306_1770260","LOC_Os03g43930.2","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT2G34710"
"chrChr3_mRNA_3679_24744072","LOC_Os03g44020.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT2G34650"
"chrChr3_mRNA_3679_24744072","LOC_Os03g44020.1","GO:0007165","P","signal transduction","IEA","TAIR:AT2G34650"
"chrChr3_mRNA_3697_24835605","LOC_Os03g44200.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT3G61710"
"chrChr3_mRNA_3714_24959201","LOC_Os03g44380.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G14440"
"chrChr3_mRNA_2419_15614227","LOC_Os03g27250.1","GO:0007165","P","signal transduction","IEA","TAIR:AT1G78280"
"chrChr3_mRNA_2420_15624515","LOC_Os03g27260.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT5G10360"
"chrChr3_mRNA_2333_15000100","LOC_Os03g26210.2","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT3G47640"
"chrChr3_mRNA_4017_27138689","LOC_Os03g47800.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G60650"
"chrChr3_mRNA_4017_27138689","LOC_Os03g47800.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G60650"
"chrChr3_mRNA_2438_15747274","LOC_Os03g27450.1","GO:0007165","P","signal transduction","IEA","TAIR:AT5G52210"
"chrChr3_mRNA_3998_26952058","LOC_Os03g47610.4","GO:0009605","P","response to external stimulus","IEA","TAIR:AT2G29630"
"chrChr3_mRNA_3998_26952058","LOC_Os03g47610.4","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT2G29630"
"chrChr3_mRNA_4121_27826866","LOC_Os03g48850.2","GO:0009791","P","post-embryonic development","IEA","TAIR:AT1G14610"
"chrChr3_mRNA_2238_14359332","LOC_Os03g25140.1","GO:0009790","P","embryo development","IEA","TAIR:AT3G54010"
"chrChr3_mRNA_3145_20670823","LOC_Os03g37290.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G22330"
"chrChr3_mRNA_2039_13027005","LOC_Os03g22600.1","GO:0004871","F","signal transducer activity","IEA","TAIR:AT1G03010"
"chrChr3_mRNA_2530_16410007","LOC_Os03g28940.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G19180"
"chrChr3_mRNA_2530_16410007","LOC_Os03g28940.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT1G19180"
"chrChr3_mRNA_176_978816","LOC_Os02g45420.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G52020"
"chrChr2_mRNA_3999_27621222","LOC_Os02g45420.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT5G52020"
"chrChr3_mRNA_176_978816","LOC_Os02g45420.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT5G52020"
"chrChr7_mRNA_3709_25327994","LOC_Os03g29250.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G45130"
"chrChr3_mRNA_2573_16754223","LOC_Os03g29410.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G05940"
"chrChr3_mRNA_2633_17210591","LOC_Os03g30130.1","GO:0007165","P","signal transduction","IEA","TAIR:AT1G13680"
"chrChr3_mRNA_2798_18406843","LOC_Os03g32170.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G24220"
"chrChr3_mRNA_2804_18431229","LOC_Os03g32220.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT5G04340"
"chrChr3_mRNA_2807_18456305","LOC_Os03g32270.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G37470"
"chrChr3_mRNA_2810_18486983","LOC_Os03g32314.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G25780"
"chrChr3_mRNA_2703_17625094","LOC_Os03g30950.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G43710"
"chrChr3_mRNA_2708_17669057","LOC_Os03g31010.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT2G03070"
"chrChr3_mRNA_2752_17985619","LOC_Os03g31550.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G34890"
"chrChr3_mRNA_2035_12976145","LOC_Os03g22570.2","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT2G13540"
"chrChr3_mRNA_2035_12976145","LOC_Os03g22570.2","GO:0009791","P","post-embryonic development","IEA","TAIR:AT2G13540"
"chrChr3_mRNA_2038_13008130","LOC_Os03g22590.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G13170"
"chrChr3_mRNA_3280_21681989","LOC_Os03g39000.2","GO:0006950","P","response to stress","IEA","TAIR:AT3G02870"
"chrChr3_mRNA_3273_21628739","LOC_Os03g38930.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT2G35610"
"chrChr3_mRNA_3470_23071156","LOC_Os03g41460.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G33950"
"chrChr3_mRNA_3387_22383926","LOC_Os03g40270.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT5G15650"
"chrChr3_mRNA_4942_32957958","LOC_Os03g57854.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G03740"
"chrChr3_mRNA_4508_30406830","LOC_Os03g53020.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT5G43650"
"chrChr3_mRNA_4476_30210436","LOC_Os03g52690.3","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G10860"
"chrChr9_mRNA_2832_19861263","LOC_Os03g52700.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G39810"
"chrChr3_mRNA_4406_29787012","LOC_Os03g51920.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G17870"
"chrChr3_mRNA_4492_30299613","LOC_Os03g52840.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G37930"
"chrChr3_mRNA_4963_33049423","LOC_Os03g58060.1","GO:0007165","P","signal transduction","IEA","TAIR:AT1G54490"
"chrChr3_mRNA_4714_31696827","LOC_Os03g55670.1","GO:0009790","P","embryo development","IEA","TAIR:AT2G15890"
"chrChr3_mRNA_4729_31766985","LOC_Os03g55800.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G42650"
"chrChr3_mRNA_4734_31790640","LOC_Os03g55850.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G50830"
"chrChr3_mRNA_4703_31606215","LOC_Os03g55540.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G19580"
"chrChr3_mRNA_4709_31652832","LOC_Os03g55600.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT4G33950"
"chrChr3_mRNA_5251_34721072","LOC_Os03g61120.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT5G05730"
"chrChr4_mRNA_801_5306497","LOC_Os03g61970.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G09810"
"chrChr3_mRNA_5336_35137266","LOC_Os03g61990.3","GO:0006950","P","response to stress","IEA","TAIR:AT3G26420"
"chrChr3_mRNA_4891_32694811","LOC_Os03g57310.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT3G11820"
"chrChr3_mRNA_5219_34536280","LOC_Os03g60780.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT3G09350"
"chrChr3_mRNA_4275_28813623","LOC_Os03g50480.1","GO:0009605","P","response to external stimulus","IEA","TAIR:AT1G23190"
"chrChr3_mRNA_5198_34430458","LOC_Os03g60580.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G59880"
"chrChr3_mRNA_5398_35443613","LOC_Os03g62620.4","GO:0009791","P","post-embryonic development","IEA","TAIR:AT2G44060"
"chrChr3_mRNA_4305_29056085","LOC_Os03g50860.1","GO:0007165","P","signal transduction","IEA","TAIR:AT2G01830"
"chrChr3_mRNA_4519_30483286","LOC_Os03g53150.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G04730"
"chrChr5_mRNA_498_2978049","LOC_Os05g05950.1","GO:0007165","P","signal transduction","IEA","TAIR:AT4G02510"
"chrChr3_mRNA_4606_31004724","LOC_Os03g54084.1","GO:0007165","P","signal transduction","IEA","TAIR:AT5G35840"
"chrChr3_mRNA_4172_28116620","LOC_Os03g49400.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G03280"
"chrChr3_mRNA_4990_33247318","LOC_Os03g58350.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G23050"
"chrChr3_mRNA_5244_34688562","LOC_Os03g49640.2","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G08500"
"chrChr3_mRNA_4448_30078328","LOC_Os03g52390.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G72060"
"chrChr3_mRNA_4657_31326926","LOC_Os03g55080.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G69310"
"chrChr3_mRNA_4612_31041548","LOC_Os03g54160.2","GO:0009908","P","flower development","IEA","TAIR:AT1G69120"
"chrChr3_mRNA_4636_31212413","LOC_Os03g54900.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G02130"
"chrChr3_mRNA_4636_31212413","LOC_Os03g54900.1","GO:0009790","P","embryo development","IEA","TAIR:AT3G02130"
"chrChr3_mRNA_4523_30513870","LOC_Os03g53190.2","GO:0009908","P","flower development","IEA","TAIR:AT3G54560"
"chrChr3_mRNA_4523_30513870","LOC_Os03g53190.2","GO:0009605","P","response to external stimulus","IEA","TAIR:AT3G54560"
"chrChr4_mRNA_3016_20645375","LOC_Os04g34080.1","GO:0007165","P","signal transduction","IEA","TAIR:AT3G15470"
"chrChr4_mRNA_3051_20862593","LOC_Os04g34450.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT1G76850"
"chrChr4_mRNA_3096_21230736","LOC_Os04g34930.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT4G14110"
"chrChr4_mRNA_303_1997936","LOC_Os04g04254.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G07020"
"chrChr4_mRNA_1819_12026975","LOC_Os04g21320.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G17200"
"chrChr4_mRNA_1418_9291856","LOC_Os04g16970.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G15100"
"chrChr4_mRNA_1418_9291856","LOC_Os04g16970.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G15100"
"chrChr4_mRNA_1879_12425564","LOC_Os04g21950.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT4G31550"
"chrChr4_mRNA_1253_8241854","LOC_Os04g14680.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G35000"
"chrChr3_mRNA_5522_36150757","LOC_Os03g63970.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT4G25420"
"chrChr4_mRNA_2145_14187787","LOC_Os04g24710.1","GO:0009790","P","embryo development","IEA","TAIR:AT5G62990"
"chrChr3_mRNA_5515_36103513","LOC_Os03g63900.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT1G17020"
"chrChr3_mRNA_5469_35840625","LOC_Os03g63440.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G00650"
"chrChr3_mRNA_5472_35861615","LOC_Os03g63480.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT4G35450"
"chrChr4_mRNA_692_4461765","LOC_Os04g08350.2","GO:0006950","P","response to stress","IEA","TAIR:AT3G61440"
"chrChr4_mRNA_2475_16602478","LOC_Os04g28120.1","GO:0004871","F","signal transducer activity","IEA","TAIR:AT4G31920"
"chrChr5_mRNA_4515_29740965","LOC_Os04g30660.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G14460"
"chrChr4_mRNA_2728_18547278","LOC_Os04g31030.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT3G25070"
"chrChr4_mRNA_1711_11294110","LOC_Os04g20230.1","GO:0009790","P","embryo development","IEA","TAIR:AT5G55940"
"chrChr4_mRNA_4239_28056867","LOC_Os04g47240.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT1G63700"
"chrChr4_mRNA_4462_29570387","LOC_Os04g49570.2","GO:0007165","P","signal transduction","IEA","TAIR:AT1G42540"
"chrChr4_mRNA_4462_29570387","LOC_Os04g49570.2","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G42540"
"chrChr4_mRNA_4475_29636178","LOC_Os04g49690.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G51550"
"chrChr4_mRNA_4381_29032832","LOC_Os04g49690.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G51550"
"chrChr4_mRNA_4347_28841171","LOC_Os04g48370.1","GO:0040029","P","regulation of gene expression, epigenetic","IEA","TAIR:AT1G63020"
"chrChr4_mRNA_4183_27666027","LOC_Os04g46670.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G02040"
"chrChr4_mRNA_4510_29809222","LOC_Os04g49970.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT3G52450"
"chrChr4_mRNA_4511_29811954","LOC_Os04g49980.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT2G35300"
"chrChr4_mRNA_4296_28470386","LOC_Os04g47890.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G14600"
"chrChr4_mRNA_4306_28564644","LOC_Os04g48010.1","GO:0004871","F","signal transducer activity","IEA","TAIR:AT5G53500"
"chrChr4_mRNA_4314_28607038","LOC_Os04g48070.2","GO:0009605","P","response to external stimulus","IEA","TAIR:AT4G00730"
"chrChr4_mRNA_4201_27764668","LOC_Os04g46860.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G00150"
"chrChr4_mRNA_3366_22872430","LOC_Os04g38480.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G71830"
"chrChr4_mRNA_3375_22921280","LOC_Os04g38570.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G28860"
"chrChr5_mRNA_342_2027782","LOC_Os05g04410.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G05340"
"chrChr4_mRNA_4605_30305606","LOC_Os04g51172.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT1G31880"
"chrChr4_mRNA_4620_30401924","LOC_Os04g51330.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT5G17520"
"chrChr4_mRNA_3219_22027680","LOC_Os04g36070.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G59940"
"chrChr4_mRNA_4675_30726976","LOC_Os04g51820.2","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G10310"
"chrChr4_mRNA_4677_30739331","LOC_Os04g51830.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G10310"
"chrChr4_mRNA_3484_23606790","LOC_Os04g39610.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT5G55480"
"chrChr4_mRNA_3308_22549901","LOC_Os04g37920.1","GO:0004871","F","signal transducer activity","IEA","TAIR:AT4G08920"
"chrChr4_mRNA_3681_24689297","LOC_Os04g41620.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G54420"
"chrChr4_mRNA_3681_24689297","LOC_Os04g41620.1","GO:0009790","P","embryo development","IEA","TAIR:AT3G54420"
"chrChr4_mRNA_3710_24859658","LOC_Os04g41960.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G16970"
"chrChr4_mRNA_3713_24877846","LOC_Os04g41990.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT3G07525"
"chrChr4_mRNA_3714_24881688","LOC_Os04g42000.1","GO:0007165","P","signal transduction","IEA","TAIR:AT2G44050"
"chrChr4_mRNA_4098_27124177","LOC_Os04g45810.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G46680"
"chrChr4_mRNA_3567_24032526","LOC_Os04g40440.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G15080"
"chrChr4_mRNA_4045_26800253","LOC_Os04g45330.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT2G45190"
"chrChr4_mRNA_4451_29503774","LOC_Os04g49450.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G37260"
"chrChr4_mRNA_3576_24077600","LOC_Os04g40540.3","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT3G48330"
"chrChr4_mRNA_3564_24019456","LOC_Os04g40410.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G50200"
"chrChr4_mRNA_3868_25773347","LOC_Os04g43560.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT4G28530"
"chrChr4_mRNA_4149_27479717","LOC_Os04g46350.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT4G16780"
"chrChr4_mRNA_3618_24305454","LOC_Os04g40950.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT1G13440"
"chrChr4_mRNA_4135_27362951","LOC_Os04g46200.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT4G25140"
"chrChr4_mRNA_3816_25500515","LOC_Os04g43070.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G13510"
"chrChr4_mRNA_3789_25340028","LOC_Os04g42784.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT3G24320"
"chrChr4_mRNA_4451_29503774","LOC_Os04g49450.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT5G37260"
"chrChr4_mRNA_3881_25860031","LOC_Os04g43690.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G31190"
"chrChr4_mRNA_3888_25910059","LOC_Os04g43760.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G37040"
"chrChr5_mRNA_3398_23313449","LOC_Os05g39720.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT2G38470"
"chrChr4_mRNA_3975_26395912","LOC_Os04g44610.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G17840"
"chrChr4_mRNA_4347_28841171","LOC_Os04g48370.1","GO:0007267","P","cell-cell signaling","IEA","TAIR:AT1G63020"
"chrChr4_mRNA_5308_34546805","LOC_Os04g58000.1","GO:0007165","P","signal transduction","IEA","TAIR:AT3G24650"
"chrChr4_mRNA_4843_31811661","LOC_Os04g53410.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G06190"
"chrChr4_mRNA_4843_31811661","LOC_Os04g53410.1","GO:0009991","P","response to extracellular stimulus","IEA","TAIR:AT3G06190"
"chrChr4_mRNA_4850_31850847","LOC_Os04g53490.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G47860"
"chrChr5_mRNA_23_118268","LOC_Os05g01140.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G19640"
"chrChr4_mRNA_4583_30185852","LOC_Os04g51000.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G61850"
"chrChr8_mRNA_111_715643","LOC_Os05g01460.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT3G07370"
